cluster	chr	start	end	strand	nr_ctss	dominant_ctss	tpm	tpm.dominant_ctss	q_0.1	q_0.9	interquantile_width
15301	chr3R	22630756	22630761	-	3	22630761	415	352	22630760	22630761	2
15302	chr3R	22639318	22639391	-	13	22639372	488	129	22639319	22639372	54
15303	chr3R	22672055	22672144	-	11	22672112	673	171	22672077	22672112	36
15304	chr3R	22686165	22686205	-	2	22686166	37	22	22686166	22686205	40
15305	chr3R	22686406	22686564	-	49	22686539	8076	2044	22686441	22686539	99
15306	chr3R	22689772	22689829	-	23	22689787	2643	943	22689786	22689812	27
15307	chr3R	22690316	22690383	-	11	22690378	621	275	22690321	22690378	58
15308	chr3R	22702060	22702103	-	5	22702085	490	204	22702081	22702103	23
15309	chr3R	22702518	22702534	-	2	22702534	60	39	22702519	22702534	16
15310	chr3R	22710726	22710835	-	25	22710790	4507	850	22710763	22710804	42
15311	chr3R	22716632	22716662	-	3	22716633	64	37	22716633	22716662	30
15312	chr3R	22716995	22717031	-	3	22716996	400	280	22716996	22716998	3
15313	chr3R	22721091	22721171	-	17	22721169	438	111	22721118	22721169	52
15314	chr3R	22724535	22724611	-	15	22724568	564	171	22724548	22724601	54
15315	chr3R	22726322	22726413	-	11	22726355	477	241	22726325	22726413	89
15316	chr3R	22740389	22740421	-	3	22740412	122	77	22740390	22740421	32
15317	chr3R	22741088	22741122	-	5	22741117	201	81	22741089	22741122	34
15318	chr3R	22745530	22745624	-	19	22745579	1747	532	22745550	22745621	72
15319	chr3R	22747541	22747605	-	15	22747562	610	159	22747548	22747592	45
15320	chr3R	22749001	22749086	-	14	22749044	1461	672	22749044	22749085	42
15321	chr3R	22750548	22750598	-	5	22750580	221	153	22750560	22750580	21
15322	chr3R	22754054	22754088	-	3	22754055	82	39	22754055	22754088	34
15323	chr3R	22845652	22845726	-	6	22845695	654	474	22845655	22845723	69
15324	chr3R	22846273	22846329	-	5	22846274	164	45	22846274	22846329	56
15325	chr3R	22851805	22851861	-	6	22851808	305	105	22851806	22851861	56
15326	chr3R	22995003	22995036	-	4	22995026	293	223	22995025	22995026	2
15327	chr3R	23012348	23012349	-	1	23012349	113	113	23012349	23012349	1
15328	chr3R	23012392	23012426	-	6	23012393	645	263	23012393	23012422	30
15329	chr3R	23053447	23053532	-	11	23053505	265	91	23053470	23053508	39
15330	chr3R	23054080	23054112	-	10	23054092	395	190	23054085	23054103	19
15331	chr3R	23057544	23057547	-	3	23057546	214	192	23057546	23057546	1
15332	chr3R	23060136	23060198	-	3	23060166	92	39	23060137	23060198	62
15333	chr3R	23061248	23061303	-	14	23061258	298	48	23061251	23061293	43
15334	chr3R	23067280	23067285	-	3	23067285	86	45	23067284	23067285	2
15335	chr3R	23117804	23117808	-	2	23117805	23	17	23117805	23117808	4
15336	chr3R	23117893	23117951	-	14	23117927	671	202	23117919	23117927	9
15337	chr3R	23126351	23126464	-	19	23126417	1061	202	23126391	23126426	36
15338	chr3R	23127777	23127866	-	9	23127842	355	78	23127778	23127857	80
15339	chr3R	23127941	23127991	-	11	23127945	208	50	23127942	23127976	35
15340	chr3R	23141814	23141829	-	5	23141822	92	41	23141819	23141829	11
15341	chr3R	23141873	23141894	-	3	23141876	38	14	23141874	23141894	21
15342	chr3R	23157821	23157860	-	9	23157853	1157	579	23157847	23157858	12
15343	chr3R	23159328	23159370	-	6	23159350	837	324	23159329	23159370	42
15344	chr3R	23161276	23161427	-	41	23161355	11102	2911	23161332	23161377	46
15345	chr3R	23189208	23189321	-	28	23189271	3634	1328	23189234	23189288	55
15346	chr3R	23191152	23191155	-	3	23191154	582	543	23191154	23191154	1
15347	chr3R	23191312	23191331	-	6	23191318	179	95	23191318	23191325	8
15348	chr3R	23192611	23192640	-	3	23192640	98	51	23192612	23192640	29
15349	chr3R	23204015	23204122	-	15	23204059	2343	1182	23204049	23204059	11
15350	chr3R	23211972	23212010	-	5	23211983	164	48	23211973	23212010	38
15351	chr3R	23221927	23222006	-	16	23221988	1163	620	23221945	23221991	47
15352	chr3R	23226704	23226711	-	5	23226708	307	272	23226708	23226708	1
15353	chr3R	23251280	23251301	-	3	23251281	87	36	23251281	23251301	21
15354	chr3R	23251365	23251383	-	2	23251383	82	61	23251366	23251383	18
15355	chr3R	23251431	23251535	-	25	23251476	2261	267	23251458	23251524	67
15356	chr3R	23258043	23258084	-	8	23258081	233	84	23258060	23258081	22
15357	chr3R	23267926	23267934	-	3	23267934	136	73	23267927	23267934	8
15358	chr3R	23270228	23270334	-	24	23270301	4361	2520	23270284	23270302	19
15359	chr3R	23280501	23280552	-	6	23280550	69	24	23280532	23280550	19
15360	chr3R	23280846	23280937	-	13	23280849	429	142	23280849	23280913	65
15361	chr3R	23287980	23288090	-	34	23288047	6522	956	23288033	23288078	46
15362	chr3R	23288743	23288783	-	2	23288783	72	53	23288744	23288783	40
15363	chr3R	23289032	23289064	-	2	23289064	53	31	23289033	23289064	32
15364	chr3R	23289553	23289582	-	2	23289554	48	30	23289554	23289582	29
15365	chr3R	23290110	23290220	-	26	23290156	3817	1149	23290152	23290208	57
15366	chr3R	23346161	23346162	-	1	23346162	138	138	23346162	23346162	1
15367	chr3R	23355760	23356091	-	108	23356041	33279	7770	23355896	23356042	147
15368	chr3R	23384787	23384791	-	2	23384788	182	147	23384788	23384791	4
15369	chr3R	23402629	23402688	-	12	23402677	699	246	23402641	23402677	37
15370	chr3R	23403650	23403764	-	31	23403729	7781	3145	23403712	23403746	35
15371	chr3R	23426020	23426062	-	8	23426037	571	186	23426032	23426062	31
15372	chr3R	23507373	23507507	-	19	23507398	1571	367	23507398	23507487	90
15373	chr3R	23521469	23521601	-	34	23521536	6436	1377	23521528	23521579	52
15374	chr3R	23527401	23527431	-	3	23527431	51	39	23527405	23527431	27
15375	chr3R	23538913	23538939	-	4	23538914	311	226	23538914	23538929	16
15376	chr3R	23556742	23556976	-	58	23556787	7454	664	23556770	23556940	171
15377	chr3R	23605486	23605491	-	2	23605491	26	17	23605487	23605491	5
15378	chr3R	23669647	23669657	-	6	23669655	406	342	23669655	23669655	1
15379	chr3R	23694529	23694538	-	2	23694530	145	96	23694530	23694538	9
15380	chr3R	23694596	23694623	-	5	23694623	167	62	23694597	23694623	27
15381	chr3R	23694663	23694791	-	22	23694728	1870	701	23694675	23694754	80
15382	chr3R	23694937	23695042	-	17	23694980	1402	395	23694966	23695018	53
15383	chr3R	23695653	23695687	-	2	23695654	70	51	23695654	23695687	34
15384	chr3R	23695740	23695743	-	3	23695742	208	140	23695741	23695743	3
15385	chr3R	23695900	23695967	-	13	23695903	711	252	23695902	23695952	51
15386	chr3R	23696012	23696068	-	4	23696043	94	29	23696013	23696068	56
15387	chr3R	23696153	23696157	-	2	23696157	198	154	23696154	23696157	4
15388	chr3R	23696238	23696316	-	23	23696257	56808	50941	23696257	23696257	1
15389	chr3R	23700283	23700293	-	2	23700284	57	36	23700284	23700293	10
15390	chr3R	23700358	23700417	-	19	23700369	10218	7529	23700368	23700370	3
15391	chr3R	23707139	23707198	-	6	23707140	206	44	23707140	23707198	59
15392	chr3R	23730338	23730353	-	2	23730353	54	38	23730339	23730353	15
15393	chr3R	23730424	23730432	-	5	23730429	1741	1585	23730429	23730429	1
15394	chr3R	23731925	23731926	-	1	23731926	109	109	23731926	23731926	1
15395	chr3R	23732911	23733026	-	32	23733006	8404	1986	23732966	23733009	44
15396	chr3R	23746799	23746873	-	6	23746800	510	183	23746800	23746870	71
15397	chr3R	23747028	23747084	-	13	23747048	1243	388	23747037	23747070	34
15398	chr3R	23752553	23752597	-	4	23752568	416	304	23752568	23752583	16
15399	chr3R	23752731	23752869	-	37	23752807	8586	1948	23752777	23752830	54
15400	chr3R	23757868	23757959	-	13	23757927	471	247	23757909	23757955	47
15401	chr3R	23758166	23758307	-	31	23758236	2551	468	23758189	23758276	88
15402	chr3R	23758504	23758524	-	2	23758505	52	30	23758505	23758524	20
15403	chr3R	23760258	23760282	-	3	23760281	84	34	23760259	23760282	24
15404	chr3R	23760501	23760636	-	41	23760569	8647	1963	23760539	23760591	53
15405	chr3R	23763197	23763278	-	18	23763261	1055	314	23763227	23763261	35
15406	chr3R	23767401	23767522	-	29	23767491	1526	202	23767428	23767518	91
15407	chr3R	23772804	23772862	-	7	23772858	240	127	23772827	23772859	33
15408	chr3R	23774119	23774124	-	4	23774123	344	298	23774122	23774123	2
15409	chr3R	23781237	23781242	-	2	23781242	23	12	23781238	23781242	5
15410	chr3R	23781387	23781462	-	17	23781409	665	114	23781402	23781458	57
15411	chr3R	23781594	23781703	-	19	23781601	1099	166	23781599	23781691	93
15412	chr3R	23814184	23814193	-	2	23814185	88	66	23814185	23814193	9
15413	chr3R	23814648	23814676	-	2	23814649	93	73	23814649	23814676	28
15414	chr3R	23814949	23814966	-	3	23814957	86	34	23814950	23814966	17
15415	chr3R	23815063	23815167	-	19	23815130	2015	726	23815092	23815133	42
15416	chr3R	23816120	23816122	-	2	23816121	63	32	23816121	23816122	2
15417	chr3R	23816422	23816424	-	2	23816424	55	28	23816423	23816424	2
15418	chr3R	23816516	23816517	-	1	23816517	117	117	23816517	23816517	1
15419	chr3R	23816918	23816921	-	2	23816921	111	57	23816919	23816921	3
15420	chr3R	23816972	23816991	-	8	23816991	905	196	23816981	23816991	11
15421	chr3R	23818305	23818356	-	6	23818356	405	217	23818308	23818356	49
15422	chr3R	23818642	23818817	-	59	23818774	10346	2497	23818685	23818781	97
15423	chr3R	23818959	23818964	-	2	23818964	18	10	23818960	23818964	5
15424	chr3R	23819147	23819292	-	35	23819232	11416	5712	23819228	23819235	8
15425	chr3R	23890000	23890100	-	11	23890049	1329	1152	23890049	23890049	1
15426	chr3R	23890954	23891108	-	46	23891040	11896	3716	23891007	23891056	50
15427	chr3R	23893394	23893440	-	10	23893406	8936	7192	23893405	23893406	2
15428	chr3R	23893539	23893568	-	6	23893540	187	54	23893540	23893568	29
15429	chr3R	23923019	23923076	-	10	23923035	872	296	23923030	23923060	31
15430	chr3R	23927581	23927686	-	22	23927659	1512	290	23927590	23927675	86
15431	chr3R	23928179	23928397	-	62	23928339	8918	2389	23928241	23928365	125
15432	chr3R	23928975	23929046	-	11	23929014	581	157	23928981	23929046	66
15433	chr3R	23929171	23929255	-	6	23929221	304	142	23929183	23929225	43
15434	chr3R	23931355	23931635	-	54	23931404	6892	1624	23931379	23931544	166
15435	chr3R	23933159	23933184	-	3	23933182	56	21	23933160	23933184	25
15436	chr3R	23933268	23933596	-	79	23933531	27543	14797	23933383	23933531	149
15437	chr3R	23933644	23933668	-	2	23933645	46	23	23933645	23933668	24
15438	chr3R	23937906	23937929	-	2	23937907	12	7	23937907	23937929	23
15439	chr3R	23938008	23938031	-	2	23938009	29	15	23938009	23938031	23
15440	chr3R	23942728	23942768	-	2	23942768	12	9	23942729	23942768	40
15441	chr3R	23943057	23943102	-	16	23943098	3943	1854	23943098	23943099	2
15442	chr3R	23958364	23958406	-	14	23958384	575	199	23958374	23958394	21
15443	chr3R	23986519	23986583	-	18	23986570	669	90	23986526	23986580	55
15444	chr3R	23992903	23992948	-	3	23992930	72	48	23992904	23992930	27
15445	chr3R	24030859	24030908	-	8	24030860	588	153	24030860	24030905	46
15446	chr3R	24031359	24031363	-	2	24031360	79	49	24031360	24031363	4
15447	chr3R	24031419	24031456	-	2	24031420	44	24	24031420	24031456	37
15448	chr3R	24031763	24031857	-	11	24031824	1277	636	24031785	24031826	42
15449	chr3R	24031986	24032017	-	3	24031987	104	37	24031987	24032017	31
15450	chr3R	24037630	24037727	-	23	24037699	1642	263	24037664	24037719	56
15451	chr3R	24037800	24037936	-	30	24037898	1888	285	24037823	24037917	95
15452	chr3R	24038833	24038837	-	3	24038835	19	8	24038834	24038837	4
15453	chr3R	24043536	24043537	-	1	24043537	105	105	24043537	24043537	1
15454	chr3R	24045880	24045987	-	14	24045922	735	178	24045891	24045969	79
15455	chr3R	24046474	24046476	-	2	24046476	20	11	24046475	24046476	2
15456	chr3R	24046961	24047021	-	9	24046962	115	30	24046962	24046996	35
15457	chr3R	24047246	24047272	-	4	24047269	54	18	24047247	24047272	26
15458	chr3R	24047672	24047725	-	4	24047673	52	29	24047673	24047721	49
15459	chr3R	24047957	24048047	-	28	24047990	1749	545	24047971	24048035	65
15460	chr3R	24050613	24050764	-	15	24050678	577	89	24050647	24050736	90
15461	chr3R	24055885	24055906	-	2	24055906	112	87	24055886	24055906	21
15462	chr3R	24057137	24057139	-	2	24057139	88	64	24057138	24057139	2
15463	chr3R	24057197	24057308	-	42	24057307	17954	10238	24057240	24057307	68
15464	chr3R	24057424	24057436	-	4	24057429	278	106	24057425	24057434	10
15465	chr3R	24105715	24105786	-	13	24105761	1652	1005	24105755	24105762	8
15466	chr3R	24107229	24107363	-	24	24107324	3190	781	24107304	24107356	53
15467	chr3R	24108656	24108674	-	2	24108674	22	12	24108657	24108674	18
15468	chr3R	24108904	24108974	-	25	24108929	603	137	24108910	24108969	60
15469	chr3R	24110286	24110330	-	3	24110320	95	42	24110287	24110330	44
15470	chr3R	24112322	24112401	-	19	24112389	1333	310	24112344	24112389	46
15471	chr3R	24128957	24129018	-	5	24128994	204	74	24128958	24129018	61
15472	chr3R	24130208	24130258	-	10	24130239	142	61	24130221	24130254	34
15473	chr3R	24148880	24148907	-	2	24148907	75	50	24148881	24148907	27
15474	chr3R	24150236	24150237	-	1	24150237	124	124	24150237	24150237	1
15475	chr3R	24151865	24151962	-	22	24151962	704	213	24151875	24151962	88
15476	chr3R	24152003	24152028	-	2	24152004	78	60	24152004	24152028	25
15477	chr3R	24152256	24152331	-	7	24152316	289	75	24152282	24152331	50
15478	chr3R	24161451	24161516	-	10	24161516	185	40	24161464	24161516	53
15479	chr3R	24163482	24163591	-	30	24163524	4126	827	24163510	24163565	56
15480	chr3R	24169474	24169632	-	41	24169561	4284	682	24169503	24169583	81
15481	chr3R	24173260	24173299	-	3	24173267	105	50	24173261	24173299	39
15482	chr3R	24175691	24175780	-	12	24175767	1140	1012	24175767	24175767	1
15483	chr3R	24176614	24176617	-	2	24176615	166	108	24176615	24176617	3
15484	chr3R	24177511	24177532	-	12	24177514	883	351	24177514	24177530	17
15485	chr3R	24188610	24188894	-	47	24188669	4602	702	24188666	24188866	201
15486	chr3R	24193273	24193343	-	18	24193321	1676	499	24193294	24193340	47
15487	chr3R	24193420	24193489	-	13	24193459	445	98	24193424	24193489	66
15488	chr3R	24200948	24200975	-	2	24200949	64	32	24200949	24200975	27
15489	chr3R	24201259	24201274	-	2	24201274	58	36	24201260	24201274	15
15490	chr3R	24201316	24201321	-	3	24201320	165	97	24201317	24201321	5
15491	chr3R	24201449	24201545	-	44	24201481	15886	9095	24201481	24201505	25
15492	chr3R	24221401	24221440	-	5	24221440	189	140	24221405	24221440	36
15493	chr3R	24221627	24221663	-	4	24221660	105	35	24221628	24221663	36
15494	chr3R	24221900	24222011	-	24	24221970	740	118	24221942	24221972	31
15495	chr3R	24222067	24222152	-	9	24222083	382	91	24222083	24222129	47
15496	chr3R	24226110	24226139	-	5	24226115	126	36	24226111	24226139	29
15497	chr3R	24226909	24226953	-	5	24226910	176	77	24226910	24226938	29
15498	chr3R	24229945	24230058	-	38	24230008	4426	690	24229985	24230030	46
15499	chr3R	24230435	24230456	-	2	24230436	17	13	24230436	24230456	21
15500	chr3R	24230985	24230988	-	2	24230986	60	38	24230986	24230988	3
15501	chr3R	24252594	24252679	-	21	24252676	703	108	24252609	24252676	68
15502	chr3R	24255608	24255610	-	2	24255609	44	25	24255609	24255610	2
15503	chr3R	24259463	24259490	-	4	24259486	112	67	24259464	24259486	23
15504	chr3R	24271065	24271149	-	23	24271092	3521	1691	24271085	24271124	40
15505	chr3R	24271224	24271231	-	4	24271230	681	626	24271230	24271230	1
15506	chr3R	24318316	24318446	-	20	24318374	956	194	24318341	24318428	88
15507	chr3R	24318834	24318842	-	3	24318842	82	34	24318835	24318842	8
15508	chr3R	24330758	24330825	-	6	24330824	176	54	24330759	24330825	67
15509	chr3R	24333267	24333324	-	13	24333306	670	312	24333298	24333314	17
15510	chr3R	24348756	24348826	-	13	24348787	643	238	24348764	24348787	24
15511	chr3R	24357828	24357961	-	47	24357884	6010	820	24357861	24357935	75
15512	chr3R	24360105	24360139	-	5	24360110	103	43	24360110	24360139	30
15513	chr3R	24361187	24361190	-	2	24361190	68	43	24361188	24361190	3
15514	chr3R	24361309	24361327	-	2	24361327	333	310	24361327	24361327	1
15515	chr3R	24361409	24361432	-	3	24361432	74	28	24361410	24361432	23
15516	chr3R	24361548	24361555	-	2	24361549	41	23	24361549	24361555	7
15517	chr3R	24361635	24361742	-	34	24361680	29501	17211	24361675	24361682	8
15518	chr3R	24392605	24392645	-	7	24392636	309	97	24392612	24392639	28
15519	chr3R	24440463	24440530	-	7	24440524	266	78	24440464	24440530	67
15520	chr3R	24464076	24464129	-	4	24464129	158	55	24464077	24464129	53
15521	chr3R	24530308	24530477	-	38	24530374	5006	577	24530345	24530426	82
15522	chr3R	24543905	24543917	-	6	24543910	796	545	24543906	24543910	5
15523	chr3R	24552842	24552903	-	9	24552843	388	87	24552843	24552903	61
15524	chr3R	24571960	24571965	-	3	24571961	178	128	24571961	24571965	5
15525	chr3R	24572489	24572494	-	3	24572491	202	132	24572491	24572494	4
15526	chr3R	24573656	24573668	-	3	24573657	68	24	24573657	24573668	12
15527	chr3R	24582826	24582866	-	8	24582855	679	277	24582854	24582862	9
15528	chr3R	24584600	24584624	-	2	24584601	44	22	24584601	24584624	24
15529	chr3R	24585116	24585165	-	8	24585143	119	41	24585117	24585158	42
15530	chr3R	24625489	24625610	-	32	24625536	5335	935	24625505	24625568	64
15531	chr3R	24628062	24628152	-	22	24628118	2204	844	24628084	24628141	58
15532	chr3R	24630053	24630087	-	5	24630069	215	147	24630069	24630072	4
15533	chr3R	24635013	24635169	-	42	24635052	34815	16842	24635052	24635087	36
15534	chr3R	24640877	24640933	-	9	24640881	521	204	24640878	24640923	46
15535	chr3R	24641939	24641941	-	2	24641941	56	36	24641940	24641941	2
15536	chr3R	24649918	24650077	-	41	24650026	2817	289	24649949	24650058	110
15537	chr3R	24654773	24654844	-	12	24654778	517	97	24654778	24654844	67
15538	chr3R	24661733	24661866	-	33	24661805	5527	1768	24661773	24661808	36
15539	chr3R	24719283	24719382	-	37	24719362	6226	963	24719296	24719362	67
15540	chr3R	24740268	24740322	-	9	24740286	479	124	24740280	24740322	43
15541	chr3R	24787348	24787411	-	8	24787411	517	184	24787349	24787411	63
15542	chr3R	24795084	24795159	-	9	24795155	832	163	24795098	24795155	58
15543	chr3R	24799499	24799582	-	23	24799574	6343	3163	24799543	24799574	32
15544	chr3R	24805205	24805296	-	13	24805255	620	352	24805237	24805270	34
15545	chr3R	24813727	24813763	-	5	24813760	371	198	24813728	24813763	36
15546	chr3R	24813929	24814091	-	23	24813990	7096	4977	24813969	24813990	22
15547	chr3R	24816980	24817003	-	7	24817001	172	50	24816988	24817001	14
15548	chr3R	24827851	24827908	-	5	24827857	59	19	24827852	24827908	57
15549	chr3R	24828204	24828273	-	11	24828210	581	112	24828208	24828273	66
15550	chr3R	24828411	24828415	-	3	24828413	29	14	24828412	24828415	4
15551	chr3R	24829857	24829976	-	18	24829951	743	408	24829935	24829953	19
15552	chr3R	24857522	24857603	-	27	24857546	6033	1396	24857544	24857575	32
15553	chr3R	24859766	24859771	-	2	24859767	6	3	24859767	24859771	5
15554	chr3R	24870701	24870815	-	21	24870811	2336	607	24870741	24870811	71
15555	chr3R	24870860	24870908	-	8	24870894	146	35	24870866	24870908	43
15556	chr3R	24876518	24876671	-	18	24876657	799	147	24876539	24876657	119
15557	chr3R	24917770	24917794	-	2	24917794	93	75	24917771	24917794	24
15558	chr3R	24917851	24917878	-	8	24917858	771	397	24917857	24917870	14
15559	chr3R	24920632	24920635	-	2	24920635	31	20	24920633	24920635	3
15560	chr3R	24922404	24922455	-	3	24922405	64	25	24922405	24922455	51
15561	chr3R	24935434	24935443	-	2	24935443	30	19	24935435	24935443	9
15562	chr3R	24938125	24938261	-	27	24938244	1569	228	24938154	24938244	91
15563	chr3R	24939425	24939460	-	2	24939460	44	24	24939426	24939460	35
15564	chr3R	24943784	24943811	-	3	24943811	169	128	24943785	24943811	27
15565	chr3R	24943856	24943910	-	3	24943872	93	39	24943857	24943910	54
15566	chr3R	24944033	24944086	-	3	24944086	76	29	24944034	24944086	53
15567	chr3R	24944889	24944981	-	25	24944956	1699	254	24944901	24944969	69
15568	chr3R	25024938	25025040	-	38	25024999	9754	1756	25024982	25025021	40
15569	chr3R	25025347	25025423	-	9	25025387	145	38	25025348	25025396	49
15570	chr3R	25031590	25031621	-	5	25031594	470	345	25031593	25031618	26
15571	chr3R	25033392	25033487	-	23	25033442	698	110	25033412	25033481	70
15572	chr3R	25033546	25033619	-	12	25033589	1527	294	25033547	25033609	63
15573	chr3R	25039014	25039091	-	21	25039079	1264	293	25039047	25039079	33
15574	chr3R	25045110	25045148	-	8	25045118	238	74	25045118	25045145	28
15575	chr3R	25054256	25054277	-	3	25054277	90	46	25054257	25054277	21
15576	chr3R	25054596	25054700	-	24	25054661	2994	866	25054632	25054682	51
15577	chr3R	25056140	25056182	-	10	25056174	780	434	25056165	25056177	13
15578	chr3R	25064969	25065020	-	6	25065017	250	84	25064971	25065020	50
15579	chr3R	25065479	25065644	-	27	25065589	2743	933	25065543	25065620	78
15580	chr3R	25069585	25069699	-	26	25069634	2209	660	25069605	25069658	54
15581	chr3R	25070158	25070188	-	2	25070159	82	64	25070159	25070188	30
15582	chr3R	25074576	25074648	-	6	25074585	145	31	25074585	25074648	64
15583	chr3R	25109109	25109189	-	11	25109158	540	159	25109126	25109185	60
15584	chr3R	25122835	25122933	-	30	25122903	6452	2470	25122871	25122918	48
15585	chr3R	25127307	25127374	-	16	25127356	987	223	25127346	25127360	15
15586	chr3R	25193737	25193782	-	6	25193768	301	100	25193738	25193782	45
15587	chr3R	25215153	25215238	-	26	25215180	3838	822	25215175	25215230	56
15588	chr3R	25235476	25235545	-	13	25235520	409	84	25235489	25235536	48
15589	chr3R	25245048	25245106	-	7	25245056	58	13	25245056	25245106	51
15590	chr3R	25246570	25246669	-	5	25246571	120	37	25246571	25246631	61
15591	chr3R	25247437	25247627	-	66	25247468	85140	34902	25247461	25247473	13
15592	chr3R	25258671	25258702	-	2	25258672	87	50	25258672	25258702	31
15593	chr3R	25262067	25262074	-	3	25262073	32	23	25262073	25262074	2
15594	chr3R	25262379	25262406	-	3	25262380	71	45	25262380	25262406	27
15595	chr3R	25262458	25262531	-	16	25262483	505	112	25262465	25262510	46
15596	chr3R	25265656	25265752	-	26	25265719	1568	398	25265691	25265723	33
15597	chr3R	25268285	25268328	-	6	25268302	272	69	25268302	25268314	13
15598	chr3R	25277213	25277221	-	7	25277221	4561	3502	25277216	25277221	6
15599	chr3R	25279836	25279844	-	2	25279844	486	412	25279837	25279844	8
15600	chr3R	25292968	25292971	-	2	25292969	145	101	25292969	25292971	3
15601	chr3R	25299537	25299591	-	8	25299565	932	464	25299544	25299565	22
15602	chr3R	25308386	25308387	-	1	25308387	177	177	25308387	25308387	1
15603	chr3R	25310867	25310936	-	20	25310902	2976	1140	25310887	25310918	32
15604	chr3R	25316114	25316116	-	2	25316116	49	43	25316115	25316116	2
15605	chr3R	25317137	25317144	-	2	25317144	3	2	25317138	25317144	7
15606	chr3R	25317400	25317418	-	2	25317401	31	19	25317401	25317418	18
15607	chr3R	25317919	25317958	-	4	25317943	36	15	25317920	25317958	39
15608	chr3R	25318010	25318133	-	23	25318111	19374	18246	25318111	25318111	1
15609	chr3R	25322750	25322753	-	3	25322751	147	135	25322751	25322751	1
15610	chr3R	25329310	25329329	-	5	25329312	1004	928	25329312	25329312	1
15611	chr3R	25331201	25331203	-	2	25331202	98	94	25331202	25331202	1
15612	chr3R	25335207	25335239	-	4	25335216	71	20	25335208	25335239	32
15613	chr3R	25438463	25438469	-	4	25438464	109	86	25438464	25438466	3
15614	chr3R	25473053	25473059	-	4	25473056	441	403	25473056	25473056	1
15615	chr3R	25476877	25476953	-	8	25476920	211	92	25476878	25476953	76
15616	chr3R	25482507	25482536	-	11	25482527	204	54	25482508	25482531	24
15617	chr3R	25482607	25482876	-	56	25482822	5110	1120	25482631	25482828	198
15618	chr3R	25489165	25489249	-	14	25489229	1126	221	25489213	25489241	29
15619	chr3R	25490814	25490963	-	22	25490843	574	145	25490843	25490910	68
15620	chr3R	25491723	25491782	-	14	25491761	1569	226	25491732	25491782	51
15621	chr3R	25493666	25493678	-	2	25493667	78	56	25493667	25493678	12
15622	chr3R	25495116	25495217	-	26	25495174	3622	1481	25495173	25495193	21
15623	chr3R	25592292	25592373	-	8	25592351	192	35	25592316	25592373	58
15624	chr3R	25593750	25593751	-	1	25593751	91	91	25593751	25593751	1
15625	chr3R	25609107	25609171	-	30	25609139	14943	6494	25609121	25609142	22
15626	chr3R	25623757	25623760	-	2	25623758	35	23	25623758	25623760	3
15627	chr3R	25624608	25624682	-	24	25624660	5384	1132	25624621	25624660	40
15628	chr3R	25626850	25626917	-	10	25626898	331	89	25626890	25626914	25
15629	chr3R	25661255	25661305	-	9	25661277	357	148	25661263	25661305	43
15630	chr3R	25677811	25677897	-	12	25677834	767	228	25677814	25677877	64
15631	chr3R	25678500	25678685	-	21	25678527	732	172	25678520	25678650	131
15632	chr3R	25680541	25680622	-	10	25680605	333	102	25680542	25680613	72
15633	chr3R	25684369	25684517	-	11	25684517	332	164	25684409	25684517	109
15634	chr3R	25684656	25684702	-	4	25684657	104	34	25684657	25684702	46
15635	chr3R	25684954	25685109	-	56	25685046	21112	11591	25685042	25685049	8
15636	chr3R	25687033	25687173	-	31	25687128	6257	2269	25687088	25687151	64
15637	chr3R	25687355	25687438	-	19	25687417	1497	258	25687371	25687438	68
15638	chr3R	25740461	25740491	-	9	25740467	938	772	25740466	25740467	2
15639	chr3R	25743881	25743886	-	2	25743886	67	39	25743882	25743886	5
15640	chr3R	25774352	25774425	-	16	25774394	1725	514	25774378	25774399	22
15641	chr3R	25775333	25775360	-	3	25775334	272	232	25775334	25775357	24
15642	chr3R	25776201	25776296	-	24	25776229	4434	855	25776226	25776271	46
15643	chr3R	25777203	25777209	-	2	25777209	1092	997	25777209	25777209	1
15644	chr3R	25778264	25778348	-	12	25778327	1177	361	25778299	25778327	29
15645	chr3R	25787228	25787303	-	20	25787292	2050	412	25787229	25787303	75
15646	chr3R	25789396	25789544	-	32	25789470	3494	2063	25789455	25789470	16
15647	chr3R	25790445	25790564	-	39	25790497	14446	5060	25790489	25790534	46
15648	chr3R	25797674	25797731	-	8	25797686	287	50	25797675	25797731	57
15649	chr3R	25829694	25829712	-	4	25829708	204	112	25829705	25829708	4
15650	chr3R	25830224	25830228	-	2	25830228	13	12	25830228	25830228	1
15651	chr3R	25830926	25830930	-	2	25830927	28	16	25830927	25830930	4
15652	chr3R	25831880	25831907	-	9	25831899	596	385	25831899	25831904	6
15653	chr3R	25851201	25851309	-	28	25851277	3644	2038	25851271	25851289	19
15654	chr3R	25881333	25881425	-	9	25881396	228	96	25881334	25881403	70
15655	chr3R	25922458	25922601	-	18	25922495	1552	377	25922476	25922529	54
15656	chr3R	26052234	26052278	-	10	26052246	400	79	26052235	26052277	43
15657	chr3R	26052617	26052657	-	3	26052630	82	42	26052618	26052657	40
15658	chr3R	26055339	26055491	-	20	26055411	1015	236	26055408	26055488	81
15659	chr3R	26056365	26056383	-	3	26056383	171	121	26056366	26056383	18
15660	chr3R	26056500	26056653	-	24	26056570	2520	643	26056545	26056605	61
15661	chr3R	26058178	26058247	-	19	26058205	911	377	26058205	26058237	33
15662	chr3R	26058368	26058384	-	3	26058384	65	23	26058369	26058384	16
